block_id,image,rectified,vis,class_id,format_len,strategy,angle_est,error
n06982,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n06982.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n06982_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n06982_poly.jpg,86,4,Hough,-1.190,
n06983,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n06983.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n06983_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n06983_poly.jpg,86,4,Hough,0.693,
n06985,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n06985.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n06985_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n06985_poly.jpg,86,4,Hough,-3.158,
n06986,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n06986.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n06986_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n06986_poly.jpg,86,4,Hough,6.920,
n06987,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n06987.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n06987_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n06987_poly.jpg,86,4,Hough,-2.896,
n06988,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n06988.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n06988_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n06988_poly.jpg,86,4,Hough,-1.289,
n06990,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n06990.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n06990_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n06990_poly.jpg,86,4,Hough,0.391,
n06991,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n06991.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n06991_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n06991_poly.jpg,86,4,Hough,-5.602,
n06992,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n06992.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n06992_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n06992_poly.jpg,86,4,Hough,0.679,
n06993,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n06993.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n06993_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n06993_poly.jpg,86,4,Hough,-6.944,
n06994,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n06994.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n06994_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n06994_poly.jpg,86,4,Hough,0.566,
n06995,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n06995.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n06995_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n06995_poly.jpg,86,4,Hough,11.756,
n06997,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n06997.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n06997_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n06997_poly.jpg,86,4,Hough,-0.001,
n06998,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n06998.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n06998_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n06998_poly.jpg,86,4,Hough,-1.480,
n06999,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n06999.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n06999_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n06999_poly.jpg,86,4,Hough,-2.862,
n07000,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n07000.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07000_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07000_poly.jpg,86,4,Hough,5.342,
n07001,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n07001.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07001_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07001_poly.jpg,86,4,Hough,-20.325,
n07002,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n07002.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07002_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07002_poly.jpg,86,4,Hough,7.126,
n07003,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n07003.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07003_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07003_poly.jpg,86,4,Hough,-4.148,
n07004,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n07004.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07004_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07004_poly.jpg,86,4,Hough,-3.983,
n07006,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n07006.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07006_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07006_poly.jpg,86,4,Hough,-0.365,
n07007,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n07007.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07007_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07007_poly.jpg,86,4,Hough,-1.465,
n07008,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n07008.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07008_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07008_poly.jpg,86,4,Hough,0.740,
n07009,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n07009.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07009_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07009_poly.jpg,86,4,Hough,0.740,
n07010,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n07010.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07010_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07010_poly.jpg,86,4,Hough,0.097,
n07011,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n07011.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07011_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07011_poly.jpg,86,4,Hough,0.430,
n07013,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n07013.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07013_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07013_poly.jpg,86,4,Hough,-0.212,
n07014,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n07014.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07014_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07014_poly.jpg,86,4,Hough,-1.268,
n07017,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n07017.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07017_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07017_poly.jpg,86,4,Hough,-5.065,
n07018,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n07018.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07018_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07018_poly.jpg,86,4,Hough,-9.657,
n07019,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n07019.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07019_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07019_poly.jpg,86,4,Hough,7.748,
n07020,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n07020.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07020_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07020_poly.jpg,86,4,Hough,-2.260,
n07021,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n07021.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07021_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07021_poly.jpg,86,4,Hough,1.422,
n07022,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n07022.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07022_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07022_poly.jpg,86,4,Hough,-1.357,
n07023,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n07023.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07023_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07023_poly.jpg,86,4,Hough,-0.659,
n07024,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n07024.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07024_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07024_poly.jpg,86,4,Hough,-4.895,
n07026,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n07026.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07026_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07026_poly.jpg,86,4,Hough,-0.573,
n07027,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n07027.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07027_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07027_poly.jpg,86,4,Hough,-7.496,
n07028,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n07028.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07028_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07028_poly.jpg,86,4,Hough,0.000,
n07029,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n07029.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07029_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07029_poly.jpg,86,4,Hough,0.582,
n07030,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n07030.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07030_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07030_poly.jpg,86,4,Hough,1.060,
n07031,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n07031.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07031_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07031_poly.jpg,86,4,Hough,-1.389,
n07033,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n07033.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07033_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07033_poly.jpg,86,4,Hough,-0.312,
n07034,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n07034.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07034_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07034_poly.jpg,86,4,Hough,-2.714,
n07035,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n07035.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07035_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07035_poly.jpg,86,4,Hough,-3.901,
n07036,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n07036.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07036_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07036_poly.jpg,86,4,Hough,-2.921,
n07037,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n07037.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07037_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07037_poly.jpg,86,4,Hough,0.842,
n07038,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n07038.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07038_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07038_poly.jpg,86,4,Hough,0.937,
n07039,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n07039.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07039_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07039_poly.jpg,86,4,Hough,-3.882,
n07040,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n07040.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07040_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07040_poly.jpg,86,4,Hough,-2.151,
n07041,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n07041.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07041_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07041_poly.jpg,86,4,Hough,0.235,
n07042,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n07042.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07042_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07042_poly.jpg,86,4,Hough,-4.364,
n07043,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n07043.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07043_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07043_poly.jpg,86,4,Hough,-13.921,
n07044,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n07044.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07044_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07044_poly.jpg,86,4,Hough,0.539,
n07045,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n07045.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07045_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07045_poly.jpg,86,4,Hough,-3.000,
n07046,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n07046.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07046_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07046_poly.jpg,86,4,Hough,4.736,
n07047,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n07047.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07047_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07047_poly.jpg,86,4,Hough,0.148,
n07048,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n07048.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07048_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07048_poly.jpg,86,4,Hough,-3.359,
n07049,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n07049.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07049_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07049_poly.jpg,86,4,Hough,-10.768,
n07050,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n07050.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07050_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n07050_poly.jpg,86,4,Hough,12.294,
n10487,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n10487.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10487_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10487_poly.jpg,86,4,Hough,15.025,
n10488,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n10488.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10488_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10488_poly.jpg,86,4,Hough,0.424,
n10489,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n10489.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10489_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10489_poly.jpg,86,4,Hough,-2.508,
n10490,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n10490.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10490_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10490_poly.jpg,86,4,Hough,-13.408,
n10491,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n10491.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10491_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10491_poly.jpg,86,4,Hough,-0.901,
n10493,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n10493.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10493_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10493_poly.jpg,86,4,Hough,5.401,
n10494,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n10494.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10494_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10494_poly.jpg,86,4,Hough,-2.363,
n10496,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n10496.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10496_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10496_poly.jpg,86,4,Hough,1.619,
n10497,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n10497.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10497_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10497_poly.jpg,86,4,Hough,0.000,
n10498,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n10498.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10498_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10498_poly.jpg,86,4,Hough,-3.175,
n10499,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n10499.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10499_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10499_poly.jpg,86,4,Hough,-3.449,
n10501,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n10501.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10501_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10501_poly.jpg,86,4,Hough,-0.779,
n10502,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n10502.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10502_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10502_poly.jpg,86,4,Hough,-0.026,
n10506,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n10506.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10506_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10506_poly.jpg,86,4,Hough,0.193,
n10510,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n10510.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10510_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10510_poly.jpg,86,4,Hough,-3.990,
n10511,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n10511.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10511_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10511_poly.jpg,86,4,Hough,-0.253,
n10512,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n10512.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10512_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10512_poly.jpg,86,4,Hough,7.120,
n10515,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n10515.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10515_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10515_poly.jpg,86,4,Hough,-1.516,
n10520,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n10520.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10520_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10520_poly.jpg,86,4,Hough,1.314,
n10523,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n10523.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10523_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10523_poly.jpg,86,4,Hough,0.225,
n10525,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n10525.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10525_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10525_poly.jpg,86,4,Hough,6.347,
n10526,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n10526.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10526_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10526_poly.jpg,86,4,Hough,-3.739,
n10528,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n10528.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10528_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10528_poly.jpg,86,4,Hough,-0.830,
n10531,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n10531.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10531_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10531_poly.jpg,86,4,Hough,-0.255,
n10532,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n10532.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10532_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10532_poly.jpg,86,4,Hough,0.000,
n10540,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n10540.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10540_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10540_poly.jpg,86,4,Hough,0.890,
